80035190,Praça da Suíça,,Cabral,2869,18
80035200,Travessa Graciosa,,Cabral,2869,18
80035210,Rua Vereador Antônio dos Reis Cavalheiro,,Cabral,2869,18
80035215,Jardinete Felipe Nievola,,Cabral,2869,18
80035220,Rua Campinas,,Cabral,2869,18
80035230,Rua Coronel Amazonas Marcondes,,Cabral,2869,18
80035232,Rua Santo Afonso de Ligório,- lado ímpar,Cabral,2869,18
80035235,Travessa Rodolpho Rosenau,,Cabral,2869,18
80035240,Rua Vitória,,Cabral,2869,18
80035250,Rua Pedro Fabri,,Cabral,2869,18
80035260,Rua Abílio Peixoto,,Cabral,2869,18
80035270,Rua da Bandeira,,Cabral,2869,18
80035280,Terminal Cabral,,Cabral,2869,18
80035290,Rua Reinaldo Egon Heidinger,,Cabral,2869,18
80035300,Praça Major Idegaldo Coutinho Bacci,,Cabral,2869,18
80035320,Jardinete Nilseu Brock,,Cabral,2869,18
80035330,Rua Luciano Cardinale,,Cabral,2869,18
80035340,Rua Alfredo Gulin,,Cabral,2869,18
80040070,Rua José de Alencar,- de 1456/1457 ao fim,Juvevê,2869,18
80040080,Praça Isaac Milder,,Juvevê,2869,18
80040090,Praça Brigadeiro-do-Ar Mário Calmon Eppinghaus,,Juvevê,2869,18
80040100,Rua Machado de Assis,- de 571/572 ao fim,Juvevê,2869,18
80040110,Rua Almirante Tamandaré,- de 1202/1203 ao fim,Juvevê,2869,18
80040120,Rua Sete de Abril,- de 1036/1037 ao fim,Juvevê,2869,18
80040130,Rua Conselheiro Carrão,- de 161/162 a 629/630,Juvevê,2869,18
80040132,Rua Atílio Bório,- de 1443 ao fim - lado ímpar,Juvevê,2869,18
80040140,Rua Simão Bolivar,- de 379/380 ao fim,Juvevê,2869,18
80040150,Rua Humberto Carta,,Hugo Lange,2869,18
80040160,Rua Schiller,- de 1417/1418 ao fim,Hugo Lange,2869,18
80040170,Rua Padre Germano Mayer,- de 1415/1416 ao fim,Hugo Lange,2869,18
80040180,Rua Camões,- de 921/922 ao fim,Hugo Lange,2869,18
80040190,Praça Desembargador Acyr Saldanha Loyola,,Hugo Lange,2869,18
80040250,Rua Professor Duílio Aníbal Calderari,,Hugo Lange,2869,18
80040252,Rua Prefeito Ângelo Ferrário Lopes,- de 1330/1331 ao fim,Hugo Lange,2869,18
80040260,Rua Valdivia,,Hugo Lange,2869,18
80040265,Avenida Nossa Senhora da Luz,- de 1212 a 2370 - lado par,Hugo Lange,2869,18
80040270,Rua Coronel Napoleão Marcondes Franca,,Hugo Lange,2869,18
80040280,Rua Doutor Goulin,- de 554/555 ao fim,Juvevê,2869,18
80040285,Jardinete Rui Castro dos Santos,,Juvevê,2869,18
80040290,Travessa João Max Rosener,,Hugo Lange,2869,18
80040300,Praça Santa Filomena,,Hugo Lange,2869,18
80040310,Rua Augusto Stresser,- de 300/301 a 1150/1151,Juvevê,2869,18
80040320,Rua Deputado Carneiro de Campos,,Hugo Lange,2869,18
80040330,Rua João David Perneta,,Hugo Lange,2869,18
80040340,Rua Jaime Balão,,Hugo Lange,2869,18
80040350,Rua Menezes Dória,,Hugo Lange,2869,18
80040352,Rua João Américo de Oliveira,- de 561/562 ao fim,Hugo Lange,2869,18
80040360,Jardinete Berel Brik,,Hugo Lange,2869,18
80040370,Praça Soroptimismo Internacional,,Hugo Lange,2869,18
80040380,Rua Aramis Taborda Athayde,,Hugo Lange,2869,18
80040390,Jardinete Victo Pavim Johnsson,,Hugo Lange,2869,18
80040400,Jardinete Poeta Leonardo Henke,,Hugo Lange,2869,18
80040410,Praça Maria Philomena de Luca Mondrone,,Hugo Lange,2869,18
80040420,Jardinete Airton Sozzi,,Hugo Lange,2869,18
80040430,Jardinete Adelina Dutra Sanson,,Hugo Lange,2869,18
80040440,Jardinete Professor Oswaldo Dória,,Hugo Lange,2869,18
80040445,Rua Atílio Bório,- de 1442 ao fim - lado par,Hugo Lange,2869,18
80040450,Rua Fernandes de Barros,- de 927/928 ao fim,Hugo Lange,2869,18
80040452,Rua Presidente Rodrigo Otávio,- de 927/928 ao fim,Hugo Lange,2869,18
80040455,Rua Itupava,- de 843 ao fim - lado ímpar,Hugo Lange,2869,18
80040460,Rua Flávio Dallegrave,- de 1621/1622 a 2754/2755,Hugo Lange,2869,18
80040981,Rua Augusto Stresser 1184,,Juvevê,2869,18
80045000,Avenida Sete de Setembro,- de 1432 a 1664 - lado par,Alto da Rua XV,2869,18
80045010,Rua do Herval,- até 364/365,Alto da Rua XV,2869,18
80045020,Praça Tenente Ernâni Vidal,,Alto da Rua XV,2869,18
80045030,Avenida Visconde de Guarapuava,- de 1177/1178 a 1494/1495,Alto da Rua XV,2869,18
80045040,Jardinete Natálio Santos,,Alto da Rua XV,2869,18
80045050,Jardinete Desembargador Zeferino Krukoski,,Alto da Rua XV,2869,18
80045060,Avenida Senador Souza Naves,- até 474/475,Alto da Rua XV,2869,18
80045070,Rua Reinaldino Schaffenberg de Quadros,- até 519/520,Alto da Rua XV,2869,18
80045080,Rua Fernando Amaro,- até 589/590,Alto da Rua XV,2869,18
80045090,Rua Marechal Deodoro,- de 1475/1476 a 2085/2086,Alto da Rua XV,2869,18
80045100,Rua Ubaldino do Amaral,- de 967 a 1475 - lado ímpar,Alto da Rua XV,2869,18
80045105,Rua Sete de Abril,- até 588/589,Alto da Rua XV,2869,18
80045110,Rua Almirante Tamandaré,- até 724/725,Alto da Rua XV,2869,18
80045115,Rua José de Alencar,- de 280/281 a 965/966,Alto da Rua XV,2869,18
80045120,Rua Atílio Bório,- de 315/316 a 965/966,Alto da Rua XV,2869,18
80045125,Rua XV de Novembro,- de 1600/1601 a 2230/2231,Alto da Rua XV,2869,18
80045130,Rua Dias da Rocha Filho,- até 419/420,Alto da Rua XV,2869,18
80045135,Rua Professor Brandão,- até 355/356,Alto da Rua XV,2869,18
80045140,Rua Itupava,- até 476 - lado par,Alto da Rua XV,2869,18
80045145,Travessa João Prosdócimo,,Alto da Rua XV,2869,18
80045150,Rua Ubaldino do Amaral,- de 431 a 965 - lado ímpar,Alto da Rua XV,2869,18
80045155,Rua Amintas de Barros,- de 690/691 ao fim,Alto da Rua XV,2869,18
80045160,Rua Vinte e Um de Abril,- até 354/355,Alto da Rua XV,2869,18
80045165,Rua Sete de Abril,- de 590/591 a 1034/1035,Alto da Rua XV,2869,18
80045170,Rua Almirante Tamandaré,- de 726/727 a 1200/1201,Alto da Rua XV,2869,18
80045175,Rua José de Alencar,- de 967/968 a 1454/1455,Alto da Rua XV,2869,18
80045180,Rua Atílio Bório,- de 967/968 a 1440/1441,Alto da Rua XV,2869,18
80045185,Avenida Sete de Setembro,- de 828 a 1430 - lado par,Alto da Rua XV,2869,18
80045190,Avenida Senador Souza Naves,- de 476/477 a 784/785,Alto da Rua XV,2869,18
80045195,Largo Isaac Lazzarotto,,Alto da Rua XV,2869,18
80045200,Avenida Visconde de Guarapuava,- de 607/608 a 1175/1176,Alto da Rua XV,2869,18
80045205,Jardinete Cleusa Salomão,,Alto da Rua XV,2869,18
80045210,Largo José Luvizotti,,Alto da Rua XV,2869,18
80045215,Rua Reinaldino Schaffenberg de Quadros,- de 521/522 a 1079/1080,Alto da Rua XV,2869,18
80045220,Jardinete dos Maçons,,Alto da Rua XV,2869,18
80045225,Rua Paulina Taborda Ribas de Camargo,,Alto da Rua XV,2869,18
80045230,Rua Fernando Amaro,- de 591/592 a 1074/1075,Alto da Rua XV,2869,18
80045235,Rua Marechal Deodoro,- de 2087/2088 a 2575/2576,Alto da Rua XV,2869,18
80045240,Rua Schiller,- de 425/426 a 930/931,Alto da Rua XV,2869,18
80045245,Rua Padre Germano Mayer,- de 511/512 a 930/931,Alto da Rua XV,2869,18
80045250,Rua Flávio Dallegrave,- até 1119/1120,Alto da Rua XV,2869,18
80045255,Rua Zeila Moura dos Santos,- de 571/572 ao fim,Alto da Rua XV,2869,18
80045260,Rua Camões,- de 86/87 a 443/444,Alto da Rua XV,2869,18
80045265,Jardinete Aline Cordeiro Parigot de Souza,,Alto da Rua XV,2869,18
80045270,Rua XV de Novembro,- de 2232/2233 a 2750/2751,Alto da Rua XV,2869,18
80045275,Rua Dias da Rocha Filho,- de 421/422 a 909/910,Alto da Rua XV,2869,18
80045280,Rua Professor Brandão,- de 357/358 a 840/841,Alto da Rua XV,2869,18
80045285,Travessa Kalil Karan,,Alto da Rua XV,2869,18
80045290,Rua Antônio Mion,,Alto da Rua XV,2869,18
80045295,Travessa Nelson Gonçalves de Lima,,Alto da Rua XV,2869,18
80045300,Rua Schiller,- de 932/933 a 1415/1416,Alto da Rua XV,2869,18
80045305,Rua Itupava,- de 478 a 840 - lado par,Alto da Rua XV,2869,18
80045310,Rua Padre Germano Mayer,- de 932/933 a 1413/1414,Alto da Rua XV,2869,18
80045315,Rua Flávio Dallegrave,- de 1121/1122 a 1619/1620,Alto da Rua XV,2869,18
80045320,Rua Camões,- de 445/446 a 919/920,Alto da Rua XV,2869,18
80045325,Rua Professor Brandão,- de 842/843 ao fim,Alto da Rua XV,2869,18
80045330,Rua Itupava,- de 842 ao fim - lado par,Alto da Rua XV,2869,18
80045335,Rua Dias da Rocha Filho,- de 911/912 ao fim,Alto da Rua XV,2869,18
80045340,Rua XV de Novembro,- de 2752/2753 ao fim,Alto da Rua XV,2869,18
80045345,Avenida Visconde de Guarapuava,- até 605/606,Alto da Rua XV,2869,18
80045350,Jardinete Hipólito Dopieralski,,Alto da Rua XV,2869,18
80045355,Rua Coronel Assumpção,,Alto da Rua XV,2869,18
80045360,Avenida Nossa Senhora da Luz,- de 2372 ao fim - lado par,Alto da Rua XV,2869,18
80045365,Rua Presidente Beaurepaire Rohan,- de 691/692 ao fim,Alto da Rua XV,2869,18
80045370,Praça das Nações,,Alto da Rua XV,2869,18
80045380,Rua Fernando Amaro,- de 1076/1077 a 1439/1440,Alto da Rua XV,2869,18
80045385,Avenida Sete de Setembro,- até 826 - lado par,Alto da Rua XV,2869,18
80045390,Rua Fernandes de Barros,- de 165/166 a 924/925,Alto da Rua XV,2869,18
80045395,Rua Presidente Rodrigo Otávio,- de 245/246 a 925/926,Alto da Rua XV,2869,18
80045400,Rua Prefeito Ângelo Ferrário Lopes,- de 720/721 a 1328/1329,Alto da Rua XV,2869,18
80050150,Rua Fioravante Dalla Stella,,Cristo Rei,2869,18
80050152,Avenida Senador Souza Naves,- de 786/787 ao fim,Cristo Rei,2869,18
80050170,Rua Carlos Gomes do Prado,,Cristo Rei,2869,18
80050180,Rua Major Ernâni Belmiro Mazalli,,Cristo Rei,2869,18
80050190,Praça da Polônia,,Cristo Rei,2869,18
80050205,Rua do Herval,- de 366/367 ao fim,Cristo Rei,2869,18
80050210,Rua Francisco Alves Guimarães,,Cristo Rei,2869,18
80050212,Rua Ubaldino do Amaral,- de 1477 ao fim - lado ímpar,Cristo Rei,2869,18
80050240,Rua José de Alencar,- até 278/279,Cristo Rei,2869,18
80050242,Praça Poeta Ildefonso Correia de Serro Azul,,Cristo Rei,2869,18
80050250,Rua Atílio Bório,- até 313/314,Cristo Rei,2869,18
80050255,Avenida Sete de Setembro,- de 829 a 1689 - lado ímpar,Cristo Rei,2869,18
80050260,Rua Schiller,- até 423/424,Cristo Rei,2869,18
80050270,Rua Padre Germano Mayer,- até 509/510,Cristo Rei,2869,18
80050272,Praça Cecília do Rego Almeida,,Cristo Rei,2869,18
80050290,Rua Camões,- até 84/85,Cristo Rei,2869,18
80050300,Praça Carlos Filizola,,Cristo Rei,2869,18
80050310,Rua Fernandes de Barros,- até 163/164,Cristo Rei,2869,18
80050312,Jardinete Henrique Knopfholz,,Cristo Rei,2869,18
80050315,Avenida Sete de Setembro,- até 827 - lado ímpar,Cristo Rei,2869,18
80050320,Rua Presidente Rodrigo Otávio,- até 243/244,Cristo Rei,2869,18
80050330,Rua Prefeito Ângelo Ferrário Lopes,- até 718/719,Cristo Rei,2869,18
80050332,Praça Ercílio Slaviero,,Cristo Rei,2869,18
80050345,Rua Presidente Beaurepaire Rohan,- até 689/690,Cristo Rei,2869,18
80050350,Avenida São José,,Cristo Rei,2869,18
80050360,Rua Poeta Francisco Ferreira Leite,,Cristo Rei,2869,18
80050370,Avenida Presidente Affonso Camargo,- de 570/571 a 2918/2919,Cristo Rei,2869,18
80050380,Rua Sanito Rocha,,Cristo Rei,2869,18
80050390,Rua Eduardo Aguirre Calabresi,,Cristo Rei,2869,18
80050400,Rua dos Palotinos,,Cristo Rei,2869,18
80050410,Rua Doutor Leônidas do Amaral Ferreira,,Cristo Rei,2869,18
80050420,Rua Humberto Morona,,Cristo Rei,2869,18
80050430,Rua Tocantins,,Cristo Rei,2869,18
80050432,Rua Fernando Amaro,- de 1441/1442 ao fim,Cristo Rei,2869,18
80050435,Rua Reinaldino Schaffenberg de Quadros,- de 1081/1082 ao fim,Cristo Rei,2869,18
80050440,Rua Brigadeiro Rocha Loures,,Cristo Rei,2869,18
80050442,Jardinete Doutor Roque Vernalha,,Cristo Rei,2869,18
80050450,Rua Oyapock,,Cristo Rei,2869,18
80050460,Travessa Ângelo Piazzetta,,Cristo Rei,2869,18
80050470,Rua Coronel Pedro Scherer Sobrinho,,Cristo Rei,2869,18
80050480,Rua Adão Sobocinski,,Cristo Rei,2869,18
80050490,Rua João Pontoni,,Cristo Rei,2869,18
80050500,Rua Rubens Santos Costa,,Cristo Rei,2869,18
80050510,Rua Governador Agamenon Magalhães,- até 498/499,Cristo Rei,2869,18
80050520,Rua Urbano Lopes,,Cristo Rei,2869,18
80050530,Rua João Dranka,,Cristo Rei,2869,18
80050540,Rua Major Antônio Gomes Ferreira,,Cristo Rei,2869,18
80050550,Avenida Nossa Senhora da Penha,,Cristo Rei,2869,18
80050560,Rua Guilherme Born,,Cristo Rei,2869,18
80050570,Rua Delegado Leopoldo Belczak,- até 233/234,Cristo Rei,2869,18
80050580,Rua Roberto Cichon,- até 254/255,Cristo Rei,2869,18
80050590,Jardinete Terezinha Schlivinski,,Cristo Rei,2869,18
80050605,Rua Zeila Moura dos Santos,- até 569/570,Cristo Rei,2869,18
80050900,Avenida Presidente Affonso Camargo 2305,,Cristo Rei,2869,18
80050901,Rua Schiller 555,,Alto da Rua XV,2869,18
80050902,Rua Sanito Rocha 207,,Cristo Rei,2869,18
80050981,Rua XV de Novembro 2765,,Alto da Rua XV,2869,18
80060000,Rua XV de Novembro,- de 0896/897 a 1598/1599,Centro,2869,18
80060010,Rua Marechal Deodoro,- de 0767/768 a 1473/1474,Centro,2869,18
80060020,Rua Benjamin Constant,,Centro,2869,18
80060030,Rua Comendador Macedo,,Centro,2869,18
80060040,Travessa Itararé,,Centro,2869,18
80060050,Rua Nilo Cairo,,Centro,2869,18
80060060,Avenida Visconde de Guarapuava,- de 1496/1497 a 2179/2180,Centro,2869,18
80060070,Avenida Sete de Setembro,- de 1691 a 2193 - lado ímpar,Jardim Botânico,2869,18
80060080,Largo Baden Powell,,Rebouças,2869,18
80060090,Avenida Presidente Affonso Camargo,- até 568/0569,Jardim Botânico,2869,18
80060092,Rua Ubaldino do Amaral,- de 1476 ao fim - lado par,Jardim Botânico,2869,18
80060100,Rua Conselheiro Laurindo,- até 1084/1085,Centro,2869,18
80060110,Rua Tibagi,,Centro,2869,18
80060120,Rua Mariano Torres,,Centro,2869,18
80060130,Rua Francisco Torres,,Centro,2869,18
80060140,Rua Doutor Faivre,,Centro,2869,18
80060150,Rua General Carneiro,,Centro,2869,18
80060160,Rua da Paz,,Centro,2869,18
80060162,Rua Ubaldino do Amaral,- de 942 a 1474 - lado par,Centro,2869,18
80060170,Rua Saldanha da Gama,,Centro,2869,18
80060172,Rua Ubaldino do Amaral,- de 432 a 940 - lado par,Centro,2869,18
80060180,Praça do Expedicionário,,Centro,2869,18
80060195,Rua Ubaldino do Amaral,- até 429/430,Alto da Glória,2869,18
80060205,Rua Amintas de Barros,- até 688/689,Centro,2869,18
80060210,Largo Bittencourt,,Centro,2869,18
80060230,Rua Conselheiro Araújo,,Centro,2869,18
80060240,Rua Padre Camargo,,Alto da Glória,2869,18
80060265,Rua Vinte e Um de Abril,- de 356/357 ao fim,Alto da Glória,2869,18
80060270,Rua Floriano Essenfelder,,Alto da Glória,2869,18
80060272,Rua Itupava,- até 475 - lado ímpar,Alto da Glória,2869,18
80060900,Rua General Carneiro 181,,Alto da Glória,2869,18
80060901,Rua Amintas de Barros 330,,Centro,2869,18
80060902,Rua Conselheiro Araújo 825,,Centro,2869,18
80060903,Rua Conselheiro Laurindo 502,,Centro,2869,18
80060904,Rua Conselheiro Laurindo 781,,Centro,2869,18
80060905,Rua XV de Novembro 1206,,Centro,2869,18
80060906,Rua XV de Novembro 1222,,Centro,2869,18
80060907,Rua XV de Novembro 1517,,Centro,2869,18
80060910,Rua Itupava 701,,Juvevê,2869,18
80061981,Avenida Visconde de Guarapuava 1895,,Centro,2869,18
80062981,Rua Amintas de Barros 627,,Centro,2869,18
80063980,Rua Conselheiro Laurindo 1007,,Centro,2869,18
80210000,Avenida Prefeito Omar Sabbag,,Jardim Botânico,2869,18
80210010,Avenida Dario Lopes dos Santos,,Rebouças,2869,18
80210020,Rua Engenheiro Leão Sounis,,Jardim Botânico,2869,18
80210030,Rua Doutor João Skalski,,Jardim Botânico,2869,18
80210040,Rua Engenheiros Rebouças,- até 679/680,Jardim Botânico,2869,18
80210050,Rua Antônio Martins de Araújo,,Jardim Botânico,2869,18
80210060,Rua Brasílio Itiberê,- até 735/736,Jardim Botânico,2869,18
80210070,Rua Sant'Ana,,Jardim Botânico,2869,18
80210075,Jardinete Constantino Stroppa,,Jardim Botânico,2869,18
80210080,Rua João Batista Ribeiro,,Jardim Botânico,2869,18
80210090,Rua Ernesto de Araújo,,Jardim Botânico,2869,18
80210100,Rua Tufik José Guérios,,Jardim Botânico,2869,18
80210110,Rua Paschoal Bordignon,,Jardim Botânico,2869,18
80210120,Rua Said Fatuch,,Jardim Botânico,2869,18
80210130,Rua José Ananias Mauad,,Jardim Botânico,2869,18
80210131,Rua Eleonora Muricy Novaes,,Jardim Botânico,2869,18
80210132,Rua Coração de Maria,,Jardim Botânico,2869,18
80210134,Rua Professor Luiz Carlos Pereira da Silva,,Jardim Botânico,2869,18
80210136,Rua Doutor Salvador de Maio,,Jardim Botânico,2869,18
80210140,Jardinete Rutílio de Sá Ribas,,Jardim Botânico,2869,18
80210150,Rua Maurício Nunes Garcia,,Jardim Botânico,2869,18
